id,title,info
13778,Dickie Roberts: Former Child Star,tv child star of the 70s  dickie roberts is now 35 and parking cars. craving to regain the spotlight  he auditions for a role of a normal guy  but the director quickly sees he is anything but normal. desperate to win the part  dickie hires a family to help him replay his childhood and assume the identity of an average  everyday kid. samweisman comedy loser childprodigy paramountpictures happymadisonproductions davidspade marymccormack craigbierko release in the year 2003 lang en mediumLength
228203,"McFarland, USA",a track coach in a small california town transforms a team of athletes into championship contenders. nikicaro drama california smalltown coach championship womandirector trackandfield waltdisneypictures mayhempictures kevincostner ramirorodriguez carlospratts release in the year 2015 lang en mediumLength
41382,Lottery Ticket,kevin carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out hes holding a winning lottery ticket worth $370 million erikwhite comedy  cubevision sweepstakeproductions shadmoss brandont.jackson naturinaughton release in the year 2010 lang en mediumLength
13960,ATL,as four friends prepare for life after high school  different challenges bring about turning points in each of their lives. the dramas unfold and resolve at their local rollerskating rink  cascade. christianrobinson drama  warnerbros. t.i. evanross jackielong release in the year 2006 lang en mediumLength
114150,Pitch Perfect,college student beca knows she does not want to be part of a clique  but thats exactly where she finds herself after arriving at her new school. thrust in among mean gals  nice gals and just plain weird gals  beca finds that the only thing they have in common is how well they sing together. she takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions. jasonmoore comedy music romance competition roommate college femalefriendship music hazing malefemalerelationship audition groupoffriends dormroom bickering dj singingcompetition filmscore femalemusician singingcontest youngadult acapella brownstoneproductions annakendrick skylarastin brittanysnow release in the year 2012 lang en mediumLength
26602,Summer Catch,a coming-of-age romantic comedy set against the backdrop of the cape cod baseball league. local boy ryan dunne freddie prinze jr.  now a pitcher for boston college  meets tenley parrish jessica biel  the daughter of a wealthy couple who summer on the cape. ryan and tenley fall in love  much to the chagrin of their families  while ryan clings to one last hope of being discovered and signed to a pro baseball contract. miketollin drama comedy romance beach baseball sport bikini party love romance pool summer flashback tollin/robbinsproductions warnerbros. freddieprinzejr. jessicabiel fredward release in the year 2001 lang en mediumLength
10223,A Simple Plan,captivated by the lure of sudden wealth  the quiet rural lives of two brothers erupt into conflicts of greed  paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. their simple plan to retain the money while avoiding detection opens a pandoras box when the fear of getting caught triggers panicked behavior and leads to virulent consequences samraimi drama crime thriller brotherbrotherrelationship moneydelivery airplane greed friendship suspense financialtransactions paramountpictures billpaxton bridgetfonda billybobthornton release in the year 1998 lang en mediumLength
16028,They,after witnessing a horrific and traumatic event  julia lund  a graduate student in psychology  gradually comes to the realization that everything which scared her as a child could be real. and whats worse  it might be coming back to get her.. robertharmon horror thriller suicide asylum nightmare darkness supernatural suspense dimensionfilms focusfeatures goodmachine radarpictures lauraregan marcblucas ethanembry release in the year 2002 lang en mediumLength
15639,Larry the Cable Guy: Health Inspector,a slovenly cable repairman becomes a big-city health inspector and is tasked with uncovering the source of a food poisoning epidemic. trentcooper comedy healthinspector foodintoxication parallelpictures larrythecableguy irisbahr tonyhale release in the year 2006 lang en mediumLength
16112,The Adventures of Elmo in Grouchland,"elmo loves his fuzzy  blue blanket  and would never let anything happen to it. however  a tug-of-war with his friend zoe sends his blanket to a faraway land  and elmo in hot pursuit. facing life without his cherished blanket  elmo musters all of his determination and courage and heads off on an action-packed rescue mission that plunges him into grouchland-a place full of grouchy creatures  stinky garbage and the villainous huxley. along the way  elmo learns an important lesson about sharing  realizing that he was selfish with his friend and responsible for what happened. garyhalvorson family  columbiapictures ""childrenstelevisionworkshop"" jimhensonpictures kevinclash mandypatinkin vanessawilliams release in the year 1999 lang en mediumLength"
26390,Brooklyn's Finest,enforcing the law within the notoriously rough brownsville section of the city and especially within the van dyke housing projects is the nypds sixty-fifth precinct. three police officers struggle with the sometimes fine line between right and wrong. antoinefuqua crime drama thriller malenudity femalenudity tattoo gambling corruption fathersonrelationship prostitute robbery detective policebrutality wifehusbandrelationship cardgame desperation undercover kidnapping drugdealer retirement deathofafriend asthma police fellatio bloodsplatter revenge deception murder betrayal priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicidal fword shottodeath punchedintheface redemption policeofficerkilled hospital dirtycop policecorruption pistol newyorkcity church violence strangulation footchase policedetective fatherdaughterrelationship policestation heldatgunpoint catholic guilt brooklynnewyorkcity narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwife confessional drivebyshooting shotintheshoulder guninmouth policeraid referencetogod razorblade shotthroughadoor stealingmoney policeofficershot expectingtwins lensflare flashback moneyproblems familyman neo-noir bmw apathy confessionbooth thoughtsofretirement hailmary workinginthenude drugraid ironingmoney bedtimeprayer briefing shotpointblank referencetogregoryhines policebadge sexslave trailofblood goldwatch manslapsawoman mold nuimagefilms langleyproductions thunderroadproductions fuquafilms millenniumfilms richardgere doncheadle ethanhawke release in the year 2009 lang en mediumLength
27759,55 Days at Peking,diplomats  soldiers and other representatives of a dozen nations fend off the siege of the international compound in peking during the 1900 boxer rebellion. the disparate interests unite for survival despite competing factions  overwhelming odds  delayed relief and tacit support of the boxers by the empress of china and her generals. nicholasray guygreen action drama history siege epic beijing alliedartistspictures samuelbronstonproductions charltonheston avagardner davidniven release in the year 1963 lang en longMovie
109428,Evil Dead,evil dead  the fourth installment of the evil dead franchise  serving as both a reboot and as a loose continuation of the series  features mia  a young woman struggling with sobriety  heads to a remote cabin with a group of friends where the discovery of a book of the dead unwittingly summon up dormant demons which possess the youngsters one by one. fedealvarez horror remake demon necronomicon duringcreditsstinger tristarpictures ghosthousepictures filmdistrict janelevy shilohfernandez loutaylorpucci release in the year 2013 lang en mediumLength
23049,My Life in Ruins,a greek tour guide named georgia attempts to recapture her kefi greek for mojo by guiding a ragtag group of tourists around greece and showing them the beauty of her native land. along the way  she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process. donaldpetrie comedy romance beach greece tourbus tourguide viagra hospital foxsearchlightpictures 26films niavardalos richarddreyfuss alexisgeorgoulis release in the year 2009 lang en mediumLength
9310,American Dreamz,"the new season of ""american dreamz "" the wildly popular television singing contest  has captured the countrys attention  as the competition looks to be between a young midwestern gal moore and a showtunes-loving young man from orange county golzari. recently awakened president staton quaid even wants in on the craze  as he signs up for the potential explosive season finale. paulweitz comedy drama family usapresident moderator musical music castingshow imagecampaign sleeperagent universalpictures depthoffield hughgrant dennisquaid mandymoore release in the year 2006 lang en mediumLength"
11411,Superman IV: The Quest for Peace,with global superpowers engaged in an increasingly hostile arms race  superman leads a crusade to rid the world of nuclear weapons. but lex luthor  recently sprung from jail  is declaring war on the man of steel and his quest to save the planet. using a strand of supermans hair  luthor synthesizes a powerful ally known as nuclear man and ignites an epic battle spanning earth and space. sidneyj.furie action adventure sciencefiction savingtheworld dccomics mountains nuclearmissile u.s.army alterego sequel superhero laboratory convertible catholicschool newspapereditor nuclearweapons disarmament volcaniceruption greatwallofchina superpowers superhumanstrength cannonfilms warnerbros. london-cannonfilms golan-globusproductions christopherreeve margotkidder genehackman release in the year 1987 lang en mediumLength
16988,How She Move,after the death of raya greensrutina wesley sister  she gets out from her classes at school  and sees a stomp crew practicing. she meets bishopdwain murphy which is the dance crew leader. she then meets michelle and does a stomp battle with her. they become enemies then friends later on. her uptight mom pushes her to pass the test to get into medical school  but she thinks she failed.... ianiqbalrashid drama blackpeople lossofsister dance stepping mtvfilms téléfilmcanada celluloiddreams astralmedia canadianfilmorvideoproductiontaxcreditcptc corusentertainment moviecentralnetwork chumtelevision ontariomediadevelopmentcorporationomdc movienetwork thetmn shawrocketfund canadiantelevisionfund haroldgreenbergfund siennafilms ontariofilmandtelevisiontaxcreditofttc canadatelevisionandcableproductionfundlicenseprogramctcpf rutinawesley dwainmurphy boydbanks release in the year 2008 lang en mediumLength
7304,Running Scared,after a drug-op gone bad  joey gazelle is put in charge of disposing the gun that shot a dirty cop. but things goes wrong for joey after the neighbor kid stole the gun and used it to shoot his abusive father. now joey has to find the kid and the gun before the police and the mob find them first. waynekramer action crime drama thriller icehockey racism pedophile throatslitting shotinthestomach headblownoff policeinvestigation pistolwhip shotintheshoulder childusesgun ankleholster breakingfinger internationalproductioncompany truegritproductions zerogravitymanagement pierce/williamsentertainment paulwalker cameronbright verafarmiga release in the year 2006 lang en mediumLength
24747,Bobby Jones: Stroke of Genius,the story of golf icon and legend  bobby jones  who retired from competition at the tender age of 28. rowdyherrington drama sport deanriverproductions bobbyjonesfilmsllc lifen mcdongallfilms jimcaviezel claireforlani jeremynortham release in the year 2004 lang en mediumLength
58048,Shanghai Surprise,glendon wasey is a fortune hunter looking for a fast track out of china. gloria tatlock is a missionary nurse seeking the curing powers of opium for her patients. fate sets them on a hectic  exotic  and even romantic quest for stolen drugs. but they are up against every thug and smuggler in shangai. jimgoddard adventure  handmadefilms vistaorganisation the madonna seanpenn paulfreeman release in the year 1986 lang en mediumLength
1491,The Illusionist,"with his eye on a lovely aristocrat  a gifted illusionist named eisenheim uses his powers to win her away from her betrothed  a crowned prince. but eisenheims scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector. neilburger fantasy drama thriller romance magic princess love rivalry viennaaustria crownprince duchess supernaturalpower childhoodsweetheart vienna michaellondonproductions stillkingfilms bobyariproductions ""bullseyeentertainment"" contagiousentertainment revolutionsunstudios edwardnorton jessicabiel paulgiamatti release in the year 2006 lang en mediumLength"
2989,Roar,roar follows a family who are attacked by various african animals at the secluded home of their keeper. noelmarshall adventure thriller africa lion elephant vegetarian leopard tiger zebra wildlife independentfilm jungle blood exploitationfilm animalattack wildlifereserve wildlifeconservation americanfilmworks tippihedren melaniegriffith jerrymarshall release in the year 1981 lang en mediumLength
10629,Veronica Guerin,in this true story  veronica guerin is an investigative reporter for an irish newspaper. as the drug trade begins to bleed into the mainstream  guerin decides to take on and expose those responsible. beginning at the bottom with addicts  guerin then gets in touch with john traynor  a paranoid informant. not without some prodding  traynor leads her to john gilligan  the ruthless head of the operation  who does not take kindly to guerins nosing. joelschumacher drama crime thriller journalism police drugscene murder druglord jerrybruckheimerfilms touchstonepictures cateblanchett gerardmcsorley ciaránhinds release in the year 2003 lang en mediumLength
255343,Escobar: Paradise Lost,for pablo escobar family is everything. when young surfer nick falls for escobars niece  maria  he finds his life on the line when hes pulled into the dangerous world of the family business. andreadistefano thriller romance surfer murder murderer columbia telephoneconversation nexusfactory ufilm jaguarfilms umedia chapter2 roxbury beniciodeltoro joshhutcherson bradycorbet release in the year 2014 lang en mediumLength
4723,Southland Tales,set in the futuristic landscape of los angeles on july 4  2008  as it stands on the brink of social  economic and environmental disaster. boxer santaros is an action star whos stricken with amnesia. his life intertwines with krysta now  an adult film star developing her own reality television project  and ronald taverner  a hermosa beach police officer who holds the key to a vast conspiracy. richardkelly action adventure comedy drama sciencefiction thriller suicide brotherbrotherrelationship spy prophecy middleeast screenwriter terrorist wifehusbandrelationship nevada amnesia allegory massmurder kidnapping blackmail riot evacuation afghanistan timetravel undercoveragent marxism politics politician smuggling twinbrother movieinmovie murder surrealism balloon interracialrelationship anticonformity endoftheworld conspiracy metaphysics memory search dirtycop apocalypse losangeles terrorism paradox cultfilm doomsday nearfuture alternatereality splitpersonality bigcorporation mothersonrelationship noopeningcredits northkorea doppelganger governmentcorruption southerncalifornia alternatetimeline karma environmentalissue worldwariii mysteriouspast absurdism fourthdimension santamonicacalifornia universalpictures destinationfilms persistententertainment wildbunch cherryroadfilmsllc mhfzweiteacademyfilm darkoentertainment academyfilms edenrocproductions dwaynejohnson seannwilliamscott sarahmichellegellar release in the year 2006 lang en mediumLength
10800,Dragon Hunters,dragon hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. this babbling universe is mainly peopled with ruthless rogues  surly peasants and illiterate  petty lords their main concerns revolve around two fundamental rules : eat and dont get eaten. guillaumeivernel arthurqwak animation family destroy future worldsupremacy bestfriend dragon doomsday futurikon vincentlindon patricktimsit philippenahon release in the year 2008 lang fr mediumLength
25763,Damnation Alley,a small group of survivors at a military installation who survived world war 3 attempt to drive across the desolate wasteland to where they hope more survivors are living. hopefully their specially built vehicles will protect them against the freakish weather mutated plant and animal life and other dangers along the way. jacksmight action adventure sciencefiction basedonnovel future post-apocalyptic war cockroach motorcycle scorpion postnuclear battleforsurvival twentiethcenturyfoxfilmcorporation jan-michaelvincent georgepeppard dominiquesanda release in the year 1977 lang en mediumLength
79694,The Apparition,plagued by frightening occurrences in their home  kelly and ben learn that a universitys parapsychology experiment produced an entity that is now haunting them. the malevolent spirit feeds on fear and torments the couple no matter where they run. desperate  kelly and ben turn to a paranormal researcher  but even with his aid  it may already be too late to save themselves from the terrifying presence. toddlincoln horror thriller experiment supernatural paranormal haunting disappearance fear ghost studiocanal darkcastleentertainment warnerbros. studiobabelsbergmotionpictures ashleygreene sebastianstan tomfelton release in the year 2012 lang en mediumLength
4032,My Girl,"vada sultenfuss is obsessed with death. her mother is dead  and her father runs a funeral parlor. she is also in love with her english teacher  and joins a poetry class over the summer just to impress him. thomas j.  her best friend  is ""allergic to everything""  and sticks with vada despite her hangups. when vadas father hires shelly  and begins to fall for her  things take a turn to the worse... howardzieff comedy drama family neighbor childkilledbyanimal writingclass makeupartist beesting camper cosmetologist treeclimbing deathinchildbirth tuba motorhome beeattack columbiapictures imagineentertainment annachlumsky macaulayculkin danaykroyd release in the year 1991 lang en mediumLength"
18615,Fur: An Imaginary Portrait of Diane Arbus,in 1958 new york diane arbus is a housewife and mother who works as an assistant to her husband  a photographer employed by her wealthy parents. respectable though her life is  she cannot help but feel uncomfortable in her privileged world. one night  a new neighbor catches dianes eye  and the enigmatic man inspires her to set forth on the path to discovering her own artistry. stevenshainberg drama mystery romance photographer biography hair werewolf hypertrichosis freak riverroadentertainment edwardr.pressmanfilm ironfilm nicolekidman robertdowneyjr. tyburrell release in the year 2006 lang en mediumLength
10673,Wall Street,a young and impatient stockbroker is willing to do anything to get to the top  including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing. oliverstone crime drama power fraud broker wallstreet finances lawyer union millionaire stockbroker twentiethcenturyfoxfilmcorporation charliesheen michaeldouglas martinsheen release in the year 1987 lang en mediumLength
4584,Sense and Sensibility,rich mr. dashwood dies  leaving his second wife and her daughters poor by the rules of inheritance. two daughters are the titular opposites. anglee drama romance bowling basedonnovel servant countrylife janeausten inheritance militaryofficer perioddrama rainstorm horseandcarriage decorum columbiapicturescorporation mirageenterprises katewinslet emmathompson hughgrant release in the year 1995 lang en mediumLength
2977,Becoming Jane,a biographical portrait of a pre-fame jane austen and her romance with a young irishman. julianjarrold drama romance england judge irland newlove empowerment countrylife future letter law lovers creativity sister author family ecossefilms 2entertain bueprintpictures annehathaway jamesmcavoy juliewalters release in the year 2007 lang en mediumLength
10760,Sydney White,a modern retelling of snow white set against students in their freshman year of college in the greek system. joenussbaum comedy college romance sorority student snowwhite youngadult modernfairytale morgancreekproductions cliffordwerberproductions sw7dproductions amandabynes sarapaxton mattlong release in the year 2007 lang en mediumLength
11093,House of Sand and Fog,behrani  an iranian immigrant buys a california bungalow  thinking he can fix it up  sell it again  and make enough money to send his son to college. however  the house is the legal property of former drug addict kathy. after losing the house in an unfair legal dispute with the county  she is left with nowhere to go. wanting her house back  she hires a lawyer and befriends a police officer. neither kathy nor behrani have broken the law  so they find themselves involved in a difficult moral dilemma. vadimperelman drama sanfrancisco immigrant house intimidation iranian dreamworksskg cobaltmediagroup bisgroveentertainment jenniferconnelly benkingsley roneldard release in the year 2003 lang en mediumLength
207,Dead Poets Society,at an elite  old-fashioned boarding school in new england  a passionate english teacher inspires his students to rebel against convention and seize the potential of every day  courting the disdain of the stern headmaster. peterweir drama individual philosophy poetry shakespeare professor literature friendship filmesfocadosemumprofessor touchstonepictures silverscreenpartnersiv robinwilliams ethanhawke robertseanleonard release in the year 1989 lang en mediumLength
8467,Dumb and Dumber,"lloyd and harry are two men whose stupidity is really indescribable. when mary  a beautiful woman  loses an important suitcase with money before she leaves for aspen  the two friends who have found the suitcase decide to return it to her. after some ""adventures"" they finally get to aspen where  using the lost money they live it up and fight for marys heart. bobbyfarrelly peterfarrelly comedy gasstation motel utah stupidity pill prank cigarsmoking violence criminal firedfromthejob clumsiness stepmotherstepdaughterrelationship sittingonatoilet aspencolorado parakeet defecation scooter hotelsuite endangeredspecies foolish laxative newlinecinema motionpicturecorporationofamericampca jimcarrey jeffdaniels laurenholly release in the year 1994 lang en mediumLength"
639,When Harry Met Sally...,during their travels from chicago to new york  harry and sally will debate whether or not sex ruins a perfect relationship between a man and a woman. eleven years and later  theyre still no closer to finding the answer. robreiner comedy romance drama newyork wifehusbandrelationship restaurant platoniclove orgasm friendship malefemalerelationship castlerockentertainment nelsonentertainment megryan billycrystal carriefisher release in the year 1989 lang en mediumLength
24226,The Verdict,frank galvin is a down-on-his luck lawyer  reduced to drinking and ambulance chasing. former associate mickey morrissey reminds him of his obligations in a medical malpractice suit that he himself served to galvin on a silver platter: all parties willing to settle out of court. blundering his way through the preliminaries  he suddenly realizes that perhaps after all the case should go to court; to punish the guilty  to get a decent settlement for his clients  and to restore his standing as a lawyer. sidneylumet drama boston court malpractice alcoholic courtroom defenseattorney twentiethcenturyfoxfilmcorporation paulnewman charlotterampling jackwarden release in the year 1982 lang en mediumLength
9285,Road Trip,four friends take off on an 1800 mile road trip to retrieve an illicit tape mistakenly mailed to a girl friend. toddphillips comedy adventure femalenudity sex sexism spermbank erection blonde roadtrip sorority politicallyincorrect potsmoking teenmovie teensexcomedy crosscountry political stoner spermdonor schoolbus losingmoney malevirgin horniness dormroom sextape youngadult dreamworksskg themontecitopicturecompany breckinmeyer seannwilliamscott amysmart release in the year 2000 lang en mediumLength
14709,Varsity Blues,in small-town texas  high school football is a religion  17-year-old schoolboys carry the hopes of an entire community onto the gridiron every friday night. when star quarterback lance harbor suffers an injury  the coyotes are forced to regroup under the questionable leadership of john moxon  a second-string quarterback with a slightly irreverent approach to the game. brianrobbins comedy drama romance americanfootball smalltown texas cheerleader sport party highschoolsports policecar americanfootballstar thebiggame paramountpictures mtvfilms jamesvanderbeek amysmart jonvoight release in the year 1999 lang en mediumLength
74643,The Artist,hollywood  1927: as silent movie star george valentin wonders if the arrival of talking pictures will cause him to fade into oblivion  he sparks with peppy miller  a young dancer set for a big break. michelhazanavicius drama comedy romance filmproducer filmhistory moviestudio hollywood dog mustache hollywoodland silentfilm marquee terrier moviestar flapper silentfilmstar france3cinéma lapetitereine studio37 ufilm jourorproductions laclasseaméricaine jdprod jeandujardin bérénicebejo johngoodman release in the year 2011 lang en mediumLength
13788,The Unborn,a young woman fights the spirit that is slowly taking possession of her. davids.goyer horror thriller mystery  roguepictures phantomfour platinumdunes relativitymedia odetteannable garyoldman meagangood release in the year 2009 lang en mediumLength
83666,Moonrise Kingdom,set on an island off the coast of new england in the summer of 1965  moonrise kingdom tells the story of two twelve-year-olds who fall in love  make a secret pact  and run away together into the wilderness. as various authorities try to hunt them down  a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle. wesanderson comedy drama romance newengland firstlove eyepatch searchparty devastation penpal handkerchief childsmoking smalltownsheriff thecolorred thecolorblue boyscouts sanddancing meetcute boyscoutsleader pipesmoking duringcreditsstinger scottrudinproductions indianpaintbrush focusfeatures americanempiricalpictures moonrise brucewillis edwardnorton jaredgilman release in the year 2012 lang en mediumLength
10781,The Texas Chainsaw Massacre: The Beginning,chrissie and her friends set out on a road trip for a final fling before one is shipped off to vietnam. along the way  bikers harass the foursome and cause an accident that throws chrissie from the vehicle. the lawman who arrives on the scene kills one of the bikers and brings chrissies friends to the hewitt homestead  where young leatherface is learning the tools of terror. jonathanliebesman horror massmurder plannedmurder chainsaw sadism knife psychopath prequel murder gore serialkiller blood leatherface slaughterhouse slasher chainsaw torture cruelty seriesofmurders violence cannibal severedfoot severedhand newlinecinema nextentertainment platinumdunes vortex/henkel/hooper texaschainsawproductions jordanabrewster taylorhandley diorabaird release in the year 2006 lang en mediumLength
318850,The Young Messiah,tells the story of jesus christ at age seven as he and his family depart egypt to return home to nazareth. told from his childhood perspective  it follows young jesus as he grows into his religious identity. cyrusnowrasteh drama egypt jesuschrist gospel christian journey biblical focusfeatures adamgreaves-neal saralazzaro vincentwalsh release in the year 2016 lang en mediumLength
13908,The Master of Disguise,a sweet-natured italian waiter named pistachio disguisey at his father fabbrizios restaurant  who happens to be a member of a family with supernatural skills of disguise. but moments later the patriarch of the disguisey family is kidnapped fabbrizios former arch-enemy  devlin bowman  a criminal mastermind in an attempt to steal the worlds most precious treasures from around the world. and its up to pistachio to track down bowman and save his family before bowman kills them! perryandelinblake comedy family aftercreditsstinger duringcreditsstinger columbiapictures revolutionstudios happymadisonproductions danacarvey brentspiner jenniferesposito release in the year 2002 lang en mediumLength
1417,Pan's Labyrinth,living with her tyrannical stepfather in a new home with her pregnant mother  10-year-old ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. if she wishes to return to her real father  ofelia must complete three terrifying tasks. guillermodeltoro fantasy drama war spain resistance servant antihero fairy fairytale francoregime army princess love woods king hiding labyrinth mythological estudiospicasso esperantofilmoj tequilagang ivanabaquero maribelverdú sergilópez release in the year 2006 lang es mediumLength
39180,See Spot Run,a drug sniffing agent canine is a target for an assassin boss so the fbi calls witness protection to send him somewhere else. meanwhile a single mom puts her 6 year old boy james in the care of her irresponsible  mailman  neighbor  gordon  when the babysitter bails on her. meanwhile  an assassin mob boss hires 2 goons to kill agent 11. but when 11 escapes from the van when they tried to kill him  he hides in gordons mailtruck that james is in too. and guess what they name him. spot. johnwhitesell action comedy family dog villageroadshowpictures npventertainment robertsimondsproductions warnerbros. spotpictures michaelclarkeduncan davidarquette lesliebibb release in the year 2001 lang en mediumLength
16161,Baby Boy,the story of jody  a misguided  20-year-old african-american who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. streetwise and jobless  he has not only fathered two children by two different women-yvette and peanut but still lives with his own mother. he cant seem to strike a balance or find direction in his chaotic life. johnsingleton crime drama romance singleparent intolerance condom bootlegger fistfight stepfather womanizer thief domesticviolence gunfight losangeles physicalabuse ex-con selfishness passiveaggression fatherhood convictedfelon southcentrall.a. columbiapictures newdealproductions tyresegibson tarajip.henson omargooding release in the year 2001 lang en mediumLength
49950,The Roommate,when sara minka kelly  a young design student from iowa  arrives for college in los angeles  she is eager to fit in and get to know the big city. her wealthy roommate  rebecca leighton meester  is more than eager to take sara under her wing and show her the ropes. the two become close  but when sara begins to branch out and make more friends on campus  rebecca becomes resentful. alarmed  sara moves in with her new boyfriend  causing rebeccas behavior to take a violent turn. christiane.christiansen thriller drama horror jealousy roommate obsession campus love murder freshman student losangeles medication violence boyfriend design resentment vertigoentertainment screengems minkakelly leightonmeester camgigandet release in the year 2011 lang en mediumLength
10956,Joe Dirt,joe dirt is a janitor with a mullet hairdo  acid-washed jeans and a dream to find the parents that he lost at the grand canyon when he was a belligerent  trailer park-raised eight-year-old. now  blasting van halen in his jacked-up economy car  the irrepressibly optimistic joe hits the road alone in search of his folks. denniegordon mystery adventure comedy romance drama parentskidsrelationship lossofparents lookingforbirthparents meteorite janitor \xa0 womandirector columbiapictures happymadisonproductions davidspade brittanydaniel dennismiller release in the year 2001 lang en mediumLength
9594,Double Impact,jean claude van damme plays a dual role as alex and chad  twins separated at the death of their parents. chad is raised by a family retainer in paris  alex becomes a petty crook in hong kong. seeing a picture of alex  chad rejoins him and convinces him that his rival in hong kong is also the man who killed their parents. alex is suspicious of chad  especially when it comes to his girlfriend. sheldonlettich thriller action crime drama lossofparents karate fighter revenge hongkong twins hoodlum stonegrouppictures jean-claudevandamme geoffreylewis alonnashaw release in the year 1991 lang en mediumLength
4638,Hot Fuzz,top london cop  pc nicholas angel is good. too good.  to stop the rest of his team from looking bad  he is reassigned to the quiet town of sandford  paired with simple country cop  and everything seems quiet until two actors are found decapitated. it is addressed as an accident  but angel isnt going to accept that  especially when more and more people turn up dead. edgarwright crime action comedy village arrest police partner murder conspiracy gunfight policeforce cowboycostume accident universalpictures bigtalkproductions studiocanal gaga workingtitlefilms simonpegg nickfrost jimbroadbent release in the year 2007 lang en mediumLength
13972,The Women,the story centers on a group of gossipy  high-society women who spend their days at the beauty salon and haunting fashion shows. the sweet  happily-wedded mary haines finds her marriage in trouble when shop girl crystal allen gets her hooks into marys man. dianeenglish comedy drama romance beautysalon divorce womandirector newlinecinema clorisleachman indiaennenga annettebening release in the year 2008 lang en mediumLength
5038,Vicky Cristina Barcelona,two girlfriends on a summer holiday in spain become enamored with the same painter  unaware that his ex-wife  with whom he has a tempestuous relationship  is about to re-enter the picture. woodyallen drama romance barcelonaspain menageatrois author theweinsteincompany gravierproductions antena3films televisiódecatalunyatv3 antena3televisión mediapro scarlettjohansson rebeccahall javierbardem release in the year 2008 lang en mediumLength
13491,Arn: The Knight Templar,arn  the son of a high-ranking swedish nobleman is educated in a monastery and sent to the holy land as a knight templar to do penance for a forbidden love. peterflinth action adventure drama romance tvmovie danmarksradiodr telepool amcpictures tv4sweden sfnorge molinarestudios yleisradioyle svenskfilmindustrisf juonifilmi tv2norge filmiväst soundchefstudios arioncommunicationsltd. dagsljusfilmequipment shebafilms sandlineproduction europafilmsoundproduction joakimnätterqvist sofiahelin stellanskarsgård release in the year 2007 lang sv mediumLength
10571,Boys and Girls,ryan and jennifer are opposites who definitely do not attract. at least thats what they always believed. when they met as twelve-year-olds  they disliked one another. when they met again as teenagers  they loathed each other. but when they meet in college  the uptight ryan and the free-spirited jennifer find that their differences bind them together and a rare friendship develops. robertiscove comedy drama romance soulmates newlove platoniclove lovers girlfriend modelstudent friendship motherlylove studentmovie student university relationship punch21productions freddieprinzejr. claireforlani jasonbiggs release in the year 2000 lang en mediumLength
10994,White Oleander,"a teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion. peterkosminsky drama poison prison lossoffamily lossoffather fosterparents ""womensprison"" familyrelationships badmother ""childrensservices"" pandorafilmproduktion johnwellsproductions gaylordfilms warnerbros. oleandorproductions alisonlohman michellepfeiffer colehauser release in the year 2002 lang en mediumLength"
19994,Jennifer's Body,a newly possessed cheerleader turns into a killer who specializes in offing her male classmates. can her best friend put an end to the horror? karynkusama comedy horror bloodthirstiness highschool sexualmurder horror gore slumberparty demon succubus candlelightvigil duringcreditsstinger womandirector duneentertainment foxatomic meganfox amandaseyfried johnnysimmons release in the year 2009 lang en mediumLength
25166,Drowning Mona,the recently deceased mona dearly bette midler was many things: an abusive wife  a domineering mother  a loud-mouthed neighbor and a violent malcontent. so when her car and corpse are discovered in the hudson river  police chief wyatt rash danny devito immediately suspects murder rather than an accident. but  since the whole community of verplanck  n.y.  shares a deep hatred for this unceasingly spiteful woman  rash finds his murder investigation overwhelmed with potential suspects. nickgomez comedy crime mystery suspicion suspect investigation remake murder death accident dysfunctional codeentertainment neverlandfilms dannydevito bettemidler nevecampbell release in the year 2000 lang en mediumLength
30890,Radio Days,the narrator woody allen tells us how the radio influenced his childhood in the days before tv. in the new york city of the late 1930s to the new years eve 1944  this coming-of-age tale mixes the narrators experiences with contemporary anecdotes and urban legends of the radio stars. woodyallen comedy drama beach taxidriver worldwarii radio coneyisland independentfilm workingclass binoculars cigarettegirl radioplays orionpictures woodyallen miafarrow jeffdaniels release in the year 1987 lang en mediumLength
23169,Remember Me,still reeling from a heartbreaking family event and his parents subsequent divorce  tyler hawkins discovers a fresh lease on life when he meets ally craig  a gregarious beauty who witnessed her mothers death. but as the couple draws closer  the fallout from their separate tragedies jeopardizes their love. allencoulter drama romance newyork fathersonrelationship grieving romanticdrama youngadult collegestudent 21stcentury summitentertainment robertpattinson emiliederavin piercebrosnan release in the year 2010 lang en mediumLength
